,ORDERNUMBER,Name,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE,MONTH
2402,10383,Diego Freyre,29,100.0,13,3087.05,2005-02-22,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2005-02
2403,10395,Daniel Da Cunha,46,100.0,4,5692.96,2005-03-17,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Medium,2005-03
2404,10412,Diego Freyre,26,100.0,3,3460.86,2005-05-03,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2005-05
2405,10425,Janine Labrune,18,100.0,2,1895.94,2005-05-31,In Process,2,5,2005,Trucks and Buses,115,S50_1392,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Small,2005-05
2406,10104,Diego Freyre,32,53.31,2,1705.92,2003-01-31,Shipped,1,1,2003,Trains,58,S50_1514,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2003-01
2407,10117,Eric Natividad,21,49.21,11,1033.41,2003-04-16,Shipped,2,4,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Small,2003-04
2408,10127,Jeff Young,46,69.12,4,3179.52,2003-06-03,Shipped,2,6,2003,Trains,58,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Unknown,Medium,2003-06
2409,10142,Valarie Nelson,42,49.79,14,2091.18,2003-08-08,Shipped,3,8,2003,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2003-08
2410,10153,Diego Freyre,31,57.41,13,1779.71,2003-09-28,Shipped,3,9,2003,Trains,58,S50_1514,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2003-09
2411,10165,Eric Natividad,38,66.78,5,2537.64,2003-10-22,Shipped,4,10,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Small,2003-10
2412,10176,Maurizio Moroni,38,64.44,4,2448.72,2003-11-06,Shipped,4,11,2003,Trains,58,S50_1514,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Small,2003-11
2413,10185,Wing C Tam,20,48.62,15,972.4,2003-11-14,Shipped,4,11,2003,Trains,58,S50_1514,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Small,2003-11
2414,10196,Leslie Murphy,46,62.09,7,2856.14,2003-11-26,Shipped,4,11,2003,Trains,58,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,Unknown,Small,2003-11
2415,10208,Mary Saveley,30,65.61,15,1968.3,2004-01-02,Shipped,1,1,2004,Trains,58,S50_1514,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Small,2004-01
2416,10220,Dean Cassidy,30,68.54,4,2056.2,2004-02-12,Shipped,1,2,2004,Trains,58,S50_1514,"Clover Collections, Co.",+35318621555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Small,2004-02
2417,10230,Roland Keitel,43,52.14,2,2242.02,2004-03-15,Shipped,1,3,2004,Trains,58,S50_1514,"Blauer See Auto, Co.",+496966902555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,EMEA,Small,2004-03
2418,10247,Kalle Suominen,49,63.85,4,3128.65,2004-05-05,Shipped,2,5,2004,Trains,58,S50_1514,Suominen Souveniers,+35898045555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,EMEA,Medium,2004-05
2419,10272,Kyung Yu,43,56.82,4,2443.26,2004-07-20,Shipped,3,7,2004,Trains,58,S50_1514,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,Unknown,Small,2004-07
2420,10282,Valarie Nelson,37,66.78,7,2470.86,2004-08-20,Shipped,3,8,2004,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2004-08
2421,10292,Kwai Yu,35,55.07,1,1927.45,2004-09-08,Shipped,3,9,2004,Trains,58,S50_1514,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Small,2004-09
2422,10306,Victoria Ashworth,34,60.34,15,2051.56,2004-10-14,Shipped,4,10,2004,Trains,58,S50_1514,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Small,2004-10
2423,10314,Palle Ibsen,38,61.51,7,2337.38,2004-10-22,Shipped,4,10,2004,Trains,58,S50_1514,Heintze Collectables,86213555,Smagsloget 45,Unknown,Aaarhus,Unknown,8200,Denmark,EMEA,Small,2004-10
2424,10325,Jonas Bergulfsen,44,100.0,7,5932.96,2004-11-05,Shipped,4,11,2004,Trains,58,S50_1514,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Medium,2004-11
2425,10337,Maria Hernandez,21,100.0,6,2296.77,2004-11-21,Shipped,4,11,2004,Trains,58,S50_1514,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,Unknown,Small,2004-11
2426,10350,Diego Freyre,44,100.0,17,6490.88,2004-12-02,Shipped,4,12,2004,Trains,58,S50_1514,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2004-12
2427,10359,Paul Henriot,25,64.93,4,1623.25,2004-12-15,Shipped,4,12,2004,Trains,58,S50_1514,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Small,2004-12
2428,10372,Akiko Shimamura,24,58.58,9,1405.92,2005-01-26,Shipped,1,1,2005,Trains,58,S50_1514,"Tokyo Collectables, Ltd",+81335840555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Small,2005-01
2429,10383,Diego Freyre,38,60.06,10,2282.28,2005-02-22,Shipped,1,2,2005,Trains,58,S50_1514,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2005-02
2430,10395,Daniel Da Cunha,45,100.0,3,8977.05,2005-03-17,Shipped,1,3,2005,Trains,58,S50_1514,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Large,2005-03
2431,10413,Julie King,51,63.85,4,3256.35,2005-05-05,Shipped,2,5,2005,Trains,58,S50_1514,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,Unknown,Medium,2005-05
2432,10108,Arnold Cruz,34,82.99,14,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,81,S50_4713,Cruz & Sons Co.,+6325553587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,Japan,Small,2003-03
2433,10121,Paul Henriot,44,74.85,1,3293.4,2003-05-07,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Medium,2003-05
2434,10135,Valarie Nelson,44,96.0,15,4224.0,2003-07-02,Shipped,3,7,2003,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2003-07
2435,10145,Julie Young,38,81.36,2,3091.68,2003-08-25,Shipped,3,8,2003,Motorcycles,81,S50_4713,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,Unknown,Medium,2003-08
2436,10159,Julie Brown,31,71.6,10,2219.6,2003-10-10,Shipped,4,10,2003,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,Unknown,Small,2003-10
2437,10169,Anna O'Hara,48,80.55,10,3866.4,2003-11-04,Shipped,4,11,2003,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",0299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,Medium,2003-11
2438,10180,Martine Rance,21,93.56,5,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,81,S50_4713,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Unknown,Lille,Unknown,59000,France,EMEA,Small,2003-11
2439,10190,Diego Freyre,40,66.72,2,2668.8,2003-11-19,Shipped,4,11,2003,Motorcycles,81,S50_4713,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2003-11
2440,10211,Dominique Perrier,40,80.55,10,3222.0,2004-01-15,Shipped,1,1,2004,Motorcycles,81,S50_4713,Auto Canal Petit,147556555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,EMEA,Medium,2004-01
2441,10224,Martine Rance,50,77.29,3,3864.5,2004-02-21,Shipped,1,2,2004,Motorcycles,81,S50_4713,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Unknown,Lille,Unknown,59000,France,EMEA,Medium,2004-02
2442,10237,Michael Frick,20,68.34,3,1366.8,2004-04-05,Shipped,2,4,2004,Motorcycles,81,S50_4713,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,Unknown,Small,2004-04
2443,10252,Dominique Perrier,48,72.41,7,3475.68,2004-05-26,Shipped,2,5,2004,Motorcycles,81,S50_4713,Auto Canal Petit,147556555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,EMEA,Medium,2004-05
2444,10264,Juri Yoshido,47,89.5,5,4206.5,2004-06-30,Shipped,2,6,2004,Motorcycles,81,S50_4713,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,Unknown,Medium,2004-06
2445,10276,Miguel Barajas,21,70.78,11,1486.38,2004-08-02,Shipped,3,8,2004,Motorcycles,81,S50_4713,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,Unknown,Small,2004-08
2446,10285,Marta Hernandez,39,78.92,2,3077.88,2004-08-27,Shipped,3,8,2004,Motorcycles,81,S50_4713,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,Unknown,Medium,2004-08
2447,10299,Matti Karttunen,44,80.55,5,3544.2,2004-09-30,Shipped,3,9,2004,Motorcycles,81,S50_4713,"Toys of Finland, Co.",902248555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,EMEA,Medium,2004-09
2448,10309,Jonas Bergulfsen,28,88.68,1,2483.04,2004-10-15,Shipped,4,10,2004,Motorcycles,81,S50_4713,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Small,2004-10
2449,10319,Kee Kuo,45,77.29,6,3478.05,2004-11-03,Shipped,4,11,2004,Motorcycles,81,S50_4713,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,Unknown,Medium,2004-11
2450,10331,Rosa Hernandez,20,100.0,5,3657.8,2004-11-17,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,Unknown,Medium,2004-11
2451,10341,Georg Pipps,38,100.0,3,4682.36,2004-11-24,Shipped,4,11,2004,Motorcycles,81,S50_4713,Salzburg Collectables,65629555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,EMEA,Medium,2004-11
2452,10356,Daniel Da Cunha,26,100.0,4,3937.7,2004-12-09,Shipped,4,12,2004,Motorcycles,81,S50_4713,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Medium,2004-12
2453,10365,Wing C Tam,44,100.0,2,4984.32,2005-01-07,Shipped,1,1,2005,Motorcycles,81,S50_4713,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Medium,2005-01
2454,10375,Janine Labrune,49,100.0,8,5406.66,2005-02-03,Shipped,1,2,2005,Motorcycles,81,S50_4713,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Medium,2005-02
2455,10390,Valarie Nelson,22,100.0,13,3491.18,2005-03-04,Shipped,1,3,2005,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2005-03
2456,10403,Elizabeth Devon,31,68.34,3,2118.54,2005-04-08,Shipped,2,4,2005,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",1715552282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,EMEA,Small,2005-04
2457,10105,Jytte Petersen,41,70.67,5,2897.47,2003-02-11,Shipped,1,2,2003,Ships,66,S700_1138,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Small,2003-02
2458,10119,Georg Pipps,25,76.67,14,1916.75,2003-04-28,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg Collectables,65629555,Geislweg 14,Unknown,Salzburg,Unknown,5020,Austria,EMEA,Small,2003-04
2459,10129,Ann Brown,31,60.0,5,1860.0,2003-06-12,Shipped,2,6,2003,Ships,66,S700_1138,"Stylish Desk Decors, Co.",1715550297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,EMEA,Small,2003-06
2460,10142,Valarie Nelson,41,64.0,2,2624.0,2003-08-08,Shipped,3,8,2003,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2003-08
2461,10153,Diego Freyre,43,64.67,1,2780.81,2003-09-28,Shipped,3,9,2003,Ships,66,S700_1138,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2003-09
2462,10167,Maria Larsson,43,75.34,12,3239.62,2003-10-23,Cancelled,4,10,2003,Ships,66,S700_1138,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Medium,2003-10
2463,10177,Jesus Fernandez,24,76.0,3,1824.0,2003-11-07,Shipped,4,11,2003,Ships,66,S700_1138,CAF Imports,+34913728555,"Merchants House, 27-30 Merchant's Quay",Unknown,Madrid,Unknown,28023,Spain,EMEA,Small,2003-11
2464,10185,Wing C Tam,21,54.0,3,1134.0,2003-11-14,Shipped,4,11,2003,Ships,66,S700_1138,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Small,2003-11
2465,10197,Eduardo Saavedra,23,64.67,9,1487.41,2003-11-26,Shipped,4,11,2003,Ships,66,S700_1138,Enaco Distributors,932034555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,EMEA,Small,2003-11
2466,10208,Mary Saveley,38,74.67,3,2837.46,2004-01-02,Shipped,1,1,2004,Ships,66,S700_1138,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Small,2004-01
2467,10222,Valarie Thompson,31,62.67,15,1942.77,2004-02-19,Shipped,1,2,2004,Ships,66,S700_1138,Collectable Mini Designs Co.,7605558146,361 Furth Circle,Unknown,San Diego,CA,91217,USA,Unknown,Small,2004-02
2468,10233,William Brown,36,70.67,3,2544.12,2004-03-29,Shipped,1,3,2004,Ships,66,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,Unknown,Small,2004-03
2469,10248,Kwai Yu,36,71.34,6,2568.24,2004-05-07,Cancelled,2,5,2004,Ships,66,S700_1138,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Small,2004-05
2470,10261,Jean Fresnisre,34,62.0,4,2108.0,2004-06-17,Shipped,2,6,2004,Ships,66,S700_1138,Quebec Home Shopping Network,5145558054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,Unknown,Small,2004-06
2471,10273,Catherine Dewey,21,65.34,7,1372.14,2004-07-21,Shipped,3,7,2004,Ships,66,S700_1138,Petit Auto,02555467,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,EMEA,Small,2004-07
2472,10283,Elizabeth Lincoln,45,78.67,9,3540.15,2004-08-20,Shipped,3,8,2004,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",6045554555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,Unknown,Medium,2004-08
2473,10295,Juri Yoshido,26,75.34,4,1958.84,2004-09-10,Shipped,3,9,2004,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,Unknown,Small,2004-09
2474,10306,Victoria Ashworth,50,54.0,3,2700.0,2004-10-14,Shipped,4,10,2004,Ships,66,S700_1138,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Small,2004-10
2475,10315,Janine Labrune,41,62.0,2,2542.0,2004-10-29,Shipped,4,10,2004,Ships,66,S700_1138,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Small,2004-10
2476,10326,Christina Berglund,39,60.0,1,2340.0,2004-11-09,Shipped,4,11,2004,Ships,66,S700_1138,"Volvo Model Replicas, Co",0921123555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,EMEA,Small,2004-11
2477,10339,Akiko Shimamura,22,100.0,5,2816.44,2004-11-23,Shipped,4,11,2004,Ships,66,S700_1138,"Tokyo Collectables, Ltd",+81335840555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Small,2004-11
2478,10350,Diego Freyre,46,76.67,11,3526.82,2004-12-02,Shipped,4,12,2004,Ships,66,S700_1138,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2004-12
2479,10373,Pirkko Koskitalo,44,100.0,14,4627.92,2005-01-31,Shipped,1,1,2005,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",981443655,Torikatu 38,Unknown,Oulu,Unknown,90110,Finland,EMEA,Medium,2005-01
2480,10385,Valarie Nelson,25,77.34,1,1933.5,2005-02-28,Shipped,1,2,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2005-02
2481,10396,Valarie Nelson,39,66.67,1,2600.13,2005-03-23,Shipped,1,3,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2005-03
2482,10414,Juri Yoshido,37,71.34,6,2639.58,2005-05-06,On Hold,2,5,2005,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,Unknown,Small,2005-05
2483,10106,Giovanni Rovelli,31,100.0,7,3312.97,2003-02-17,Shipped,1,2,2003,Planes,91,S700_1691,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,EMEA,Medium,2003-02
2484,10120,Peter Ferguson,47,82.21,13,3863.87,2003-04-29,Shipped,2,4,2003,Planes,91,S700_1691,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Medium,2003-04
2485,10133,Diego Freyre,24,77.64,8,1863.36,2003-06-27,Shipped,2,6,2003,Planes,91,S700_1691,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2003-06
2486,10143,Wing C Tam,36,100.0,2,3945.96,2003-08-10,Shipped,3,8,2003,Planes,91,S700_1691,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Medium,2003-08
2487,10156,Diego Freyre,48,100.0,2,4954.08,2003-10-08,Shipped,4,10,2003,Planes,91,S700_1691,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-10
2488,10168,Juri Hirano,28,98.65,14,2762.2,2003-10-28,Shipped,4,10,2003,Planes,91,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,Unknown,Small,2003-10
2489,10199,Steve Thompson,48,83.12,2,3989.76,2003-12-01,Shipped,4,12,2003,Planes,91,S700_1691,West Coast Collectables Co.,3105553722,3675 Furth Circle,Unknown,Burbank,CA,94019,USA,Unknown,Medium,2003-12
2490,10210,Mory Kentary,21,78.55,12,1649.55,2004-01-12,Shipped,1,1,2004,Planes,91,S700_1691,Osaka Souveniers Co.,+810663425555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,Japan,Small,2004-01
2491,10223,Peter Ferguson,25,100.0,14,2534.75,2004-02-20,Shipped,1,2,2004,Planes,91,S700_1691,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Small,2004-02
2492,10235,Elizabeth Lincoln,25,100.0,8,2580.25,2004-04-02,Shipped,2,4,2004,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",6045554555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,Unknown,Small,2004-04
2493,10250,Sue Frick,31,91.34,9,2831.54,2004-05-11,Shipped,2,5,2004,Planes,91,S700_1691,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Small,2004-05
2494,10262,Diego Freyre,40,84.03,4,3361.2,2004-06-24,Cancelled,2,6,2004,Planes,91,S700_1691,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2004-06
2495,10275,Janine Labrune,32,89.51,14,2864.32,2004-07-23,Shipped,3,7,2004,Planes,91,S700_1691,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Small,2004-07
2496,10284,Jan Klaeboe,24,83.12,6,1994.88,2004-08-21,Shipped,3,8,2004,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",+4722121555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,EMEA,Small,2004-08
2497,10296,Michael Donnermeyer,42,100.0,2,4296.6,2004-09-15,Shipped,3,9,2004,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",+498961089555,Hansastr. 15,Unknown,Munich,Unknown,80686,Germany,EMEA,Medium,2004-09
2498,10308,Steve Frick,21,100.0,12,2224.95,2004-10-15,Shipped,4,10,2004,Planes,91,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,Unknown,Small,2004-10
2499,10316,Helen Bennett,34,82.21,4,2795.14,2004-11-01,Shipped,4,11,2004,Planes,91,S700_1691,giftsbymail.co.uk,1985558888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Small,2004-11
2500,10328,Giovanni Rovelli,27,100.0,8,2762.1,2004-11-12,Shipped,4,11,2004,Planes,91,S700_1691,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,EMEA,Small,2004-11
2501,10340,Eduardo Saavedra,30,88.6,5,2658.0,2004-11-24,Shipped,4,11,2004,Planes,91,S700_1691,Enaco Distributors,932034555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,EMEA,Small,2004-11
2502,10353,Dan Lewis,39,100.0,9,5043.87,2004-12-04,Shipped,4,12,2004,Planes,91,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,Unknown,Medium,2004-12
2503,10361,Adrian Huxley,20,60.54,4,1210.8,2004-12-17,Shipped,4,12,2004,Planes,91,S700_1691,Souveniers And Things Co.,+61294958555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Small,2004-12
2504,10375,Janine Labrune,37,81.87,6,3029.19,2005-02-03,Shipped,1,2,2005,Planes,91,S700_1691,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Medium,2005-02
2505,10388,Violeta Benitez,46,100.0,2,10066.6,2005-03-03,Shipped,1,3,2005,Planes,91,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,Unknown,Large,2005-03
2506,10398,Paul Henriot,47,87.69,6,4121.43,2005-03-30,Shipped,1,3,2005,Planes,91,S700_1691,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Medium,2005-03
2507,10401,William Brown,11,100.0,8,1135.31,2005-04-03,On Hold,2,4,2005,Planes,91,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,Unknown,Small,2005-04
2508,10416,Maurizio Moroni,23,91.34,9,2100.82,2005-05-10,Shipped,2,5,2005,Planes,91,S700_1691,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Small,2005-05
2509,10105,Jytte Petersen,29,70.15,12,2034.35,2003-02-11,Shipped,1,2,2003,Ships,86,S700_1938,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Small,2003-02
2510,10117,Eric Natividad,38,79.68,6,3027.84,2003-04-16,Shipped,2,4,2003,Ships,86,S700_1938,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Medium,2003-04
2511,10128,Diego Freyre,32,97.0,3,3104.0,2003-06-06,Shipped,2,6,2003,Ships,86,S700_1938,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-06
